"time","TK_101.level","TK_102.level","PB_SHUT.combiTimeTable.y[1]","PB_START.combiTimeTable.y[1]","PB_STOP.combiTimeTable.y[1]","XV_101.flow_m3s","drainRequest_m3s","time_s","transferRequest_m3s","wait_remaining_s","controller_state_id","PB_SHUT.y","PB_START.y","PB_STOP.y","valve1_cmd","valve2_cmd","valve3_cmd","PB_SHUT.realToBoolean.u","PB_START.realToBoolean.u","PB_STOP.realToBoolean.u","PLC_101.LT101_level_m","PLC_101.LT102_level_m","PLC_101.wait_remaining_s","TK_101.inflow_m3s","TK_101.level_m","TK_101.outflowRequest_m3s","TK_102.inflow_m3s","TK_102.level_m","TK_102.outflowRequest_m3s","XV_102.flow_m3s","XV_103.flow_m3s","tank1_level_m","tank2_level_m","PLC_101.controller_state_id","PB_SHUT.realToBoolean.y","PB_START.realToBoolean.y","PB_STOP.realToBoolean.y","PLC_101.shutButton","PLC_101.startButton","PLC_101.stopButton","PLC_101.valve1_cmd","PLC_101.valve2_cmd","PLC_101.valve3_cmd","XV_101.openCmd","XV_102.openCmd","XV_103.openCmd"
726.4000000000966,-1.000195420193181e-10,149.2920234409992,0,0,0,0,0.005,726.4000000000966,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2920234409992,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2920234409992,0.005,0.0045,0.005,-1.000195420193181e-10,149.2920234409992,8,0,0,0,0,0,0,0,1,1,0,1,1
726.4000000000966,-1.000195420193181e-10,149.2920234409992,0,0,0,0,0.005,726.4000000000966,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2920234409992,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2920234409992,0.005,0.0045,0.005,-1.000195420193181e-10,149.2920234409992,8,0,0,0,0,0,0,0,1,1,0,1,1
726.5,-1.000195420193181e-10,149.2916662981353,0,0,0,0,0.005,726.5,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2916662981353,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2916662981353,0.005,0.0045,0.005,-1.000195420193181e-10,149.2916662981353,8,0,0,0,0,0,0,0,1,1,0,1,1
726.5000000000966,-1.000195420193181e-10,149.2916662981349,0,0,0,0,0.005,726.5000000000966,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2916662981349,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2916662981349,0.005,0.0045,0.005,-1.000195420193181e-10,149.2916662981349,8,0,0,0,0,0,0,0,1,1,0,1,1
726.5000000000966,-1.000195420193181e-10,149.2916662981349,0,0,0,0,0.005,726.5000000000966,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2916662981349,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2916662981349,0.005,0.0045,0.005,-1.000195420193181e-10,149.2916662981349,8,0,0,0,0,0,0,0,1,1,0,1,1
726.6,-1.000195420193181e-10,149.291309155271,0,0,0,0,0.005,726.6,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.291309155271,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.291309155271,0.005,0.0045,0.005,-1.000195420193181e-10,149.291309155271,8,0,0,0,0,0,0,0,1,1,0,1,1
726.6000000000967,-1.000195420193181e-10,149.2913091552706,0,0,0,0,0.005,726.6000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2913091552706,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2913091552706,0.005,0.0045,0.005,-1.000195420193181e-10,149.2913091552706,8,0,0,0,0,0,0,0,1,1,0,1,1
726.6000000000967,-1.000195420193181e-10,149.2913091552706,0,0,0,0,0.005,726.6000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2913091552706,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2913091552706,0.005,0.0045,0.005,-1.000195420193181e-10,149.2913091552706,8,0,0,0,0,0,0,0,1,1,0,1,1
726.7,-1.000195420193181e-10,149.2909520124067,0,0,0,0,0.005,726.7,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2909520124067,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2909520124067,0.005,0.0045,0.005,-1.000195420193181e-10,149.2909520124067,8,0,0,0,0,0,0,0,1,1,0,1,1
726.7000000000967,-1.000195420193181e-10,149.2909520124063,0,0,0,0,0.005,726.7000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2909520124063,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2909520124063,0.005,0.0045,0.005,-1.000195420193181e-10,149.2909520124063,8,0,0,0,0,0,0,0,1,1,0,1,1
726.7000000000967,-1.000195420193181e-10,149.2909520124063,0,0,0,0,0.005,726.7000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2909520124063,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2909520124063,0.005,0.0045,0.005,-1.000195420193181e-10,149.2909520124063,8,0,0,0,0,0,0,0,1,1,0,1,1
726.8,-1.000195420193181e-10,149.2905948695424,0,0,0,0,0.005,726.8,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2905948695424,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2905948695424,0.005,0.0045,0.005,-1.000195420193181e-10,149.2905948695424,8,0,0,0,0,0,0,0,1,1,0,1,1
726.8000000000967,-1.000195420193181e-10,149.290594869542,0,0,0,0,0.005,726.8000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.290594869542,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.290594869542,0.005,0.0045,0.005,-1.000195420193181e-10,149.290594869542,8,0,0,0,0,0,0,0,1,1,0,1,1
726.8000000000967,-1.000195420193181e-10,149.290594869542,0,0,0,0,0.005,726.8000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.290594869542,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.290594869542,0.005,0.0045,0.005,-1.000195420193181e-10,149.290594869542,8,0,0,0,0,0,0,0,1,1,0,1,1
726.9,-1.000195420193181e-10,149.2902377266781,0,0,0,0,0.005,726.9,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2902377266781,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2902377266781,0.005,0.0045,0.005,-1.000195420193181e-10,149.2902377266781,8,0,0,0,0,0,0,0,1,1,0,1,1
726.9000000000967,-1.000195420193181e-10,149.2902377266778,0,0,0,0,0.005,726.9000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2902377266778,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2902377266778,0.005,0.0045,0.005,-1.000195420193181e-10,149.2902377266778,8,0,0,0,0,0,0,0,1,1,0,1,1
726.9000000000967,-1.000195420193181e-10,149.2902377266778,0,0,0,0,0.005,726.9000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2902377266778,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2902377266778,0.005,0.0045,0.005,-1.000195420193181e-10,149.2902377266778,8,0,0,0,0,0,0,0,1,1,0,1,1
727,-1.000195420193181e-10,149.2898805838138,0,0,0,0,0.005,727,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2898805838138,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2898805838138,0.005,0.0045,0.005,-1.000195420193181e-10,149.2898805838138,8,0,0,0,0,0,0,0,1,1,0,1,1
727.0000000000967,-1.000195420193181e-10,149.2898805838135,0,0,0,0,0.005,727.0000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2898805838135,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2898805838135,0.005,0.0045,0.005,-1.000195420193181e-10,149.2898805838135,8,0,0,0,0,0,0,0,1,1,0,1,1
727.0000000000967,-1.000195420193181e-10,149.2898805838135,0,0,0,0,0.005,727.0000000000967,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2898805838135,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2898805838135,0.005,0.0045,0.005,-1.000195420193181e-10,149.2898805838135,8,0,0,0,0,0,0,0,1,1,0,1,1
727.1,-1.000195420193181e-10,149.2895234409496,0,0,0,0,0.005,727.1,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2895234409496,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2895234409496,0.005,0.0045,0.005,-1.000195420193181e-10,149.2895234409496,8,0,0,0,0,0,0,0,1,1,0,1,1
727.1000000000968,-1.000195420193181e-10,149.2895234409492,0,0,0,0,0.005,727.1000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2895234409492,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2895234409492,0.005,0.0045,0.005,-1.000195420193181e-10,149.2895234409492,8,0,0,0,0,0,0,0,1,1,0,1,1
727.1000000000968,-1.000195420193181e-10,149.2895234409492,0,0,0,0,0.005,727.1000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2895234409492,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2895234409492,0.005,0.0045,0.005,-1.000195420193181e-10,149.2895234409492,8,0,0,0,0,0,0,0,1,1,0,1,1
727.2,-1.000195420193181e-10,149.2891662980853,0,0,0,0,0.005,727.2,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2891662980853,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2891662980853,0.005,0.0045,0.005,-1.000195420193181e-10,149.2891662980853,8,0,0,0,0,0,0,0,1,1,0,1,1
727.2000000000968,-1.000195420193181e-10,149.2891662980849,0,0,0,0,0.005,727.2000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2891662980849,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2891662980849,0.005,0.0045,0.005,-1.000195420193181e-10,149.2891662980849,8,0,0,0,0,0,0,0,1,1,0,1,1
727.2000000000968,-1.000195420193181e-10,149.2891662980849,0,0,0,0,0.005,727.2000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2891662980849,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2891662980849,0.005,0.0045,0.005,-1.000195420193181e-10,149.2891662980849,8,0,0,0,0,0,0,0,1,1,0,1,1
727.3,-1.000195420193181e-10,149.288809155221,0,0,0,0,0.005,727.3,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.288809155221,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.288809155221,0.005,0.0045,0.005,-1.000195420193181e-10,149.288809155221,8,0,0,0,0,0,0,0,1,1,0,1,1
727.3000000000968,-1.000195420193181e-10,149.2888091552206,0,0,0,0,0.005,727.3000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2888091552206,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2888091552206,0.005,0.0045,0.005,-1.000195420193181e-10,149.2888091552206,8,0,0,0,0,0,0,0,1,1,0,1,1
727.3000000000968,-1.000195420193181e-10,149.2888091552206,0,0,0,0,0.005,727.3000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2888091552206,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2888091552206,0.005,0.0045,0.005,-1.000195420193181e-10,149.2888091552206,8,0,0,0,0,0,0,0,1,1,0,1,1
727.4,-1.000195420193181e-10,149.2884520123567,0,0,0,0,0.005,727.4,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2884520123567,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2884520123567,0.005,0.0045,0.005,-1.000195420193181e-10,149.2884520123567,8,0,0,0,0,0,0,0,1,1,0,1,1
727.4000000000968,-1.000195420193181e-10,149.2884520123563,0,0,0,0,0.005,727.4000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2884520123563,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2884520123563,0.005,0.0045,0.005,-1.000195420193181e-10,149.2884520123563,8,0,0,0,0,0,0,0,1,1,0,1,1
727.4000000000968,-1.000195420193181e-10,149.2884520123563,0,0,0,0,0.005,727.4000000000968,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2884520123563,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2884520123563,0.005,0.0045,0.005,-1.000195420193181e-10,149.2884520123563,8,0,0,0,0,0,0,0,1,1,0,1,1
727.5,-1.000195420193181e-10,149.2880948694924,0,0,0,0,0.005,727.5,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2880948694924,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2880948694924,0.005,0.0045,0.005,-1.000195420193181e-10,149.2880948694924,8,0,0,0,0,0,0,0,1,1,0,1,1
727.5000000000969,-1.000195420193181e-10,149.288094869492,0,0,0,0,0.005,727.5000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.288094869492,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.288094869492,0.005,0.0045,0.005,-1.000195420193181e-10,149.288094869492,8,0,0,0,0,0,0,0,1,1,0,1,1
727.5000000000969,-1.000195420193181e-10,149.288094869492,0,0,0,0,0.005,727.5000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.288094869492,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.288094869492,0.005,0.0045,0.005,-1.000195420193181e-10,149.288094869492,8,0,0,0,0,0,0,0,1,1,0,1,1
727.6,-1.000195420193181e-10,149.2877377266281,0,0,0,0,0.005,727.6,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2877377266281,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2877377266281,0.005,0.0045,0.005,-1.000195420193181e-10,149.2877377266281,8,0,0,0,0,0,0,0,1,1,0,1,1
727.6000000000969,-1.000195420193181e-10,149.2877377266277,0,0,0,0,0.005,727.6000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2877377266277,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2877377266277,0.005,0.0045,0.005,-1.000195420193181e-10,149.2877377266277,8,0,0,0,0,0,0,0,1,1,0,1,1
727.6000000000969,-1.000195420193181e-10,149.2877377266277,0,0,0,0,0.005,727.6000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2877377266277,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2877377266277,0.005,0.0045,0.005,-1.000195420193181e-10,149.2877377266277,8,0,0,0,0,0,0,0,1,1,0,1,1
727.7,-1.000195420193181e-10,149.2873805837638,0,0,0,0,0.005,727.7,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2873805837638,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2873805837638,0.005,0.0045,0.005,-1.000195420193181e-10,149.2873805837638,8,0,0,0,0,0,0,0,1,1,0,1,1
727.7000000000969,-1.000195420193181e-10,149.2873805837635,0,0,0,0,0.005,727.7000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2873805837635,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2873805837635,0.005,0.0045,0.005,-1.000195420193181e-10,149.2873805837635,8,0,0,0,0,0,0,0,1,1,0,1,1
727.7000000000969,-1.000195420193181e-10,149.2873805837635,0,0,0,0,0.005,727.7000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2873805837635,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2873805837635,0.005,0.0045,0.005,-1.000195420193181e-10,149.2873805837635,8,0,0,0,0,0,0,0,1,1,0,1,1
727.8,-1.000195420193181e-10,149.2870234408995,0,0,0,0,0.005,727.8,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2870234408995,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2870234408995,0.005,0.0045,0.005,-1.000195420193181e-10,149.2870234408995,8,0,0,0,0,0,0,0,1,1,0,1,1
727.8000000000969,-1.000195420193181e-10,149.2870234408992,0,0,0,0,0.005,727.8000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2870234408992,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2870234408992,0.005,0.0045,0.005,-1.000195420193181e-10,149.2870234408992,8,0,0,0,0,0,0,0,1,1,0,1,1
727.8000000000969,-1.000195420193181e-10,149.2870234408992,0,0,0,0,0.005,727.8000000000969,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2870234408992,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2870234408992,0.005,0.0045,0.005,-1.000195420193181e-10,149.2870234408992,8,0,0,0,0,0,0,0,1,1,0,1,1
727.9,-1.000195420193181e-10,149.2866662980352,0,0,0,0,0.005,727.9,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2866662980352,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2866662980352,0.005,0.0045,0.005,-1.000195420193181e-10,149.2866662980352,8,0,0,0,0,0,0,0,1,1,0,1,1
727.900000000097,-1.000195420193181e-10,149.2866662980349,0,0,0,0,0.005,727.900000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2866662980349,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2866662980349,0.005,0.0045,0.005,-1.000195420193181e-10,149.2866662980349,8,0,0,0,0,0,0,0,1,1,0,1,1
727.900000000097,-1.000195420193181e-10,149.2866662980349,0,0,0,0,0.005,727.900000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2866662980349,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2866662980349,0.005,0.0045,0.005,-1.000195420193181e-10,149.2866662980349,8,0,0,0,0,0,0,0,1,1,0,1,1
728,-1.000195420193181e-10,149.286309155171,0,0,0,0,0.005,728,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.286309155171,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.286309155171,0.005,0.0045,0.005,-1.000195420193181e-10,149.286309155171,8,0,0,0,0,0,0,0,1,1,0,1,1
728.000000000097,-1.000195420193181e-10,149.2863091551706,0,0,0,0,0.005,728.000000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2863091551706,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2863091551706,0.005,0.0045,0.005,-1.000195420193181e-10,149.2863091551706,8,0,0,0,0,0,0,0,1,1,0,1,1
728.000000000097,-1.000195420193181e-10,149.2863091551706,0,0,0,0,0.005,728.000000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2863091551706,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2863091551706,0.005,0.0045,0.005,-1.000195420193181e-10,149.2863091551706,8,0,0,0,0,0,0,0,1,1,0,1,1
728.1,-1.000195420193181e-10,149.2859520123067,0,0,0,0,0.005,728.1,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2859520123067,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2859520123067,0.005,0.0045,0.005,-1.000195420193181e-10,149.2859520123067,8,0,0,0,0,0,0,0,1,1,0,1,1
728.100000000097,-1.000195420193181e-10,149.2859520123063,0,0,0,0,0.005,728.100000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2859520123063,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2859520123063,0.005,0.0045,0.005,-1.000195420193181e-10,149.2859520123063,8,0,0,0,0,0,0,0,1,1,0,1,1
728.100000000097,-1.000195420193181e-10,149.2859520123063,0,0,0,0,0.005,728.100000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2859520123063,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2859520123063,0.005,0.0045,0.005,-1.000195420193181e-10,149.2859520123063,8,0,0,0,0,0,0,0,1,1,0,1,1
728.2,-1.000195420193181e-10,149.2855948694424,0,0,0,0,0.005,728.2,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2855948694424,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2855948694424,0.005,0.0045,0.005,-1.000195420193181e-10,149.2855948694424,8,0,0,0,0,0,0,0,1,1,0,1,1
728.200000000097,-1.000195420193181e-10,149.285594869442,0,0,0,0,0.005,728.200000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.285594869442,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.285594869442,0.005,0.0045,0.005,-1.000195420193181e-10,149.285594869442,8,0,0,0,0,0,0,0,1,1,0,1,1
728.200000000097,-1.000195420193181e-10,149.285594869442,0,0,0,0,0.005,728.200000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.285594869442,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.285594869442,0.005,0.0045,0.005,-1.000195420193181e-10,149.285594869442,8,0,0,0,0,0,0,0,1,1,0,1,1
728.3,-1.000195420193181e-10,149.2852377265781,0,0,0,0,0.005,728.3,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2852377265781,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2852377265781,0.005,0.0045,0.005,-1.000195420193181e-10,149.2852377265781,8,0,0,0,0,0,0,0,1,1,0,1,1
728.300000000097,-1.000195420193181e-10,149.2852377265777,0,0,0,0,0.005,728.300000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2852377265777,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2852377265777,0.005,0.0045,0.005,-1.000195420193181e-10,149.2852377265777,8,0,0,0,0,0,0,0,1,1,0,1,1
728.300000000097,-1.000195420193181e-10,149.2852377265777,0,0,0,0,0.005,728.300000000097,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2852377265777,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2852377265777,0.005,0.0045,0.005,-1.000195420193181e-10,149.2852377265777,8,0,0,0,0,0,0,0,1,1,0,1,1
728.4,-1.000195420193181e-10,149.2848805837138,0,0,0,0,0.005,728.4,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2848805837138,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2848805837138,0.005,0.0045,0.005,-1.000195420193181e-10,149.2848805837138,8,0,0,0,0,0,0,0,1,1,0,1,1
728.4000000000971,-1.000195420193181e-10,149.2848805837134,0,0,0,0,0.005,728.4000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2848805837134,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2848805837134,0.005,0.0045,0.005,-1.000195420193181e-10,149.2848805837134,8,0,0,0,0,0,0,0,1,1,0,1,1
728.4000000000971,-1.000195420193181e-10,149.2848805837134,0,0,0,0,0.005,728.4000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2848805837134,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2848805837134,0.005,0.0045,0.005,-1.000195420193181e-10,149.2848805837134,8,0,0,0,0,0,0,0,1,1,0,1,1
728.5,-1.000195420193181e-10,149.2845234408495,0,0,0,0,0.005,728.5,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2845234408495,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2845234408495,0.005,0.0045,0.005,-1.000195420193181e-10,149.2845234408495,8,0,0,0,0,0,0,0,1,1,0,1,1
728.5000000000971,-1.000195420193181e-10,149.2845234408491,0,0,0,0,0.005,728.5000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2845234408491,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2845234408491,0.005,0.0045,0.005,-1.000195420193181e-10,149.2845234408491,8,0,0,0,0,0,0,0,1,1,0,1,1
728.5000000000971,-1.000195420193181e-10,149.2845234408491,0,0,0,0,0.005,728.5000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2845234408491,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2845234408491,0.005,0.0045,0.005,-1.000195420193181e-10,149.2845234408491,8,0,0,0,0,0,0,0,1,1,0,1,1
728.6,-1.000195420193181e-10,149.2841662979852,0,0,0,0,0.005,728.6,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2841662979852,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2841662979852,0.005,0.0045,0.005,-1.000195420193181e-10,149.2841662979852,8,0,0,0,0,0,0,0,1,1,0,1,1
728.6000000000971,-1.000195420193181e-10,149.2841662979849,0,0,0,0,0.005,728.6000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2841662979849,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2841662979849,0.005,0.0045,0.005,-1.000195420193181e-10,149.2841662979849,8,0,0,0,0,0,0,0,1,1,0,1,1
728.6000000000971,-1.000195420193181e-10,149.2841662979849,0,0,0,0,0.005,728.6000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2841662979849,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2841662979849,0.005,0.0045,0.005,-1.000195420193181e-10,149.2841662979849,8,0,0,0,0,0,0,0,1,1,0,1,1
728.7,-1.000195420193181e-10,149.2838091551209,0,0,0,0,0.005,728.7,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2838091551209,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2838091551209,0.005,0.0045,0.005,-1.000195420193181e-10,149.2838091551209,8,0,0,0,0,0,0,0,1,1,0,1,1
728.7000000000971,-1.000195420193181e-10,149.2838091551206,0,0,0,0,0.005,728.7000000000971,0.0045,0,8,0,0,0,0,1,1,0,0,0,-1.000195420193181e-10,149.2838091551206,0,0,-1.000195420193181e-10,0.0045,-1.000195420193181e-10,149.2838091551206,0.005,0.0045,0.005,-1.000195420193181e-10,149.2838091551206,8,0,0,0,0,0,0,0,1,1,0,1,1
