"time","tankA.level_m","tankB.level_m","der(tankA.level_m)","der(tankB.level_m)","q_m3s","valve_open_cmd","zeroFlow.y","valveCommand.openCmd","connectingFlow.level_A_m","connectingFlow.level_B_m","connectingFlow.q_m3s","level_A_m","level_B_m","tankA.qIn_m3s","tankA.qOut_m3s","tankB.qIn_m3s","tankB.qOut_m3s","connectingFlow.openCmd"
79.2,0.4002826445437284,0.3997173554562716,-2.826445437283942e-05,2.826445437283942e-05,1.413222718641971e-05,1,0,1,0.4002826445437284,0.3997173554562716,1.413222718641971e-05,0.4002826445437284,0.3997173554562716,0,1.413222718641971e-05,1.413222718641971e-05,0,1
79.34999999999999,0.4002784518688863,0.3997215481311136,-2.784518688863647e-05,2.784518688863647e-05,1.392259344431823e-05,1,0,1,0.4002784518688863,0.3997215481311136,1.392259344431823e-05,0.4002784518688863,0.3997215481311136,0,1.392259344431823e-05,1.392259344431823e-05,0,1
79.5,0.4002739954742266,0.3997260045257733,-2.739954742266293e-05,2.739954742266293e-05,1.369977371133147e-05,1,0,1,0.4002739954742266,0.3997260045257733,1.369977371133147e-05,0.4002739954742266,0.3997260045257733,0,1.369977371133147e-05,1.369977371133147e-05,0,1
79.65000000000001,0.4002690547271607,0.3997309452728393,-2.690547271607114e-05,2.690547271607114e-05,1.345273635803557e-05,1,0,1,0.4002690547271607,0.3997309452728393,1.345273635803557e-05,0.4002690547271607,0.3997309452728393,0,1.345273635803557e-05,1.345273635803557e-05,0,1
79.8,0.4002641626974734,0.3997358373025265,-2.641626974734246e-05,2.641626974734246e-05,1.320813487367123e-05,1,0,1,0.4002641626974734,0.3997358373025265,1.320813487367123e-05,0.4002641626974734,0.3997358373025265,0,1.320813487367123e-05,1.320813487367123e-05,0,1
79.95,0.4002593193851646,0.3997406806148353,-2.59319385164658e-05,2.59319385164658e-05,1.29659692582329e-05,1,0,1,0.4002593193851646,0.3997406806148353,1.29659692582329e-05,0.4002593193851646,0.3997406806148353,0,1.29659692582329e-05,1.29659692582329e-05,0,1
80.09999999999999,0.4002545247902345,0.3997454752097654,-2.545247902345227e-05,2.545247902345227e-05,1.272623951172613e-05,1,0,1,0.4002545247902345,0.3997454752097654,1.272623951172613e-05,0.4002545247902345,0.3997454752097654,0,1.272623951172613e-05,1.272623951172613e-05,0,1
80.25,0.4002497789126829,0.3997502210873171,-2.497789126829075e-05,2.497789126829075e-05,1.248894563414538e-05,1,0,1,0.4002497789126829,0.3997502210873171,1.248894563414538e-05,0.4002497789126829,0.3997502210873171,0,1.248894563414538e-05,1.248894563414538e-05,0,1
80.40000000000001,0.4002450817525099,0.39975491824749,-2.450817525099236e-05,2.450817525099236e-05,1.225408762549618e-05,1,0,1,0.4002450817525099,0.39975491824749,1.225408762549618e-05,0.4002450817525099,0.39975491824749,0,1.225408762549618e-05,1.225408762549618e-05,0,1
80.55,0.4002404333097155,0.3997595666902845,-2.404333097155154e-05,2.404333097155154e-05,1.202166548577577e-05,1,0,1,0.4002404333097155,0.3997595666902845,1.202166548577577e-05,0.4002404333097155,0.3997595666902845,0,1.202166548577577e-05,1.202166548577577e-05,0,1
80.7,0.4002358335842997,0.3997641664157002,-2.358335842997383e-05,2.358335842997383e-05,1.179167921498692e-05,1,0,1,0.4002358335842997,0.3997641664157002,1.179167921498692e-05,0.4002358335842997,0.3997641664157002,0,1.179167921498692e-05,1.179167921498692e-05,0,1
80.84999999999999,0.4002312825762624,0.3997687174237375,-2.312825762624815e-05,2.312825762624815e-05,1.156412881312408e-05,1,0,1,0.4002312825762624,0.3997687174237375,1.156412881312408e-05,0.4002312825762624,0.3997687174237375,0,1.156412881312408e-05,1.156412881312408e-05,0,1
81,0.4002267802856038,0.3997732197143962,-2.267802856038004e-05,2.267802856038004e-05,1.133901428019002e-05,1,0,1,0.4002267802856038,0.3997732197143962,1.133901428019002e-05,0.4002267802856038,0.3997732197143962,0,1.133901428019002e-05,1.133901428019002e-05,0,1
81.15000000000001,0.4002223267123237,0.3997776732876762,-2.223267123237505e-05,2.223267123237505e-05,1.111633561618752e-05,1,0,1,0.4002223267123237,0.3997776732876762,1.111633561618752e-05,0.4002223267123237,0.3997776732876762,0,1.111633561618752e-05,1.111633561618752e-05,0,1
81.3,0.4002179218564222,0.3997820781435777,-2.179218564222762e-05,2.179218564222762e-05,1.089609282111381e-05,1,0,1,0.4002179218564222,0.3997820781435777,1.089609282111381e-05,0.4002179218564222,0.3997820781435777,0,1.089609282111381e-05,1.089609282111381e-05,0,1
81.45,0.4002135657178993,0.3997864342821006,-2.135657178993778e-05,2.135657178993778e-05,1.067828589496889e-05,1,0,1,0.4002135657178993,0.3997864342821006,1.067828589496889e-05,0.4002135657178993,0.3997864342821006,0,1.067828589496889e-05,1.067828589496889e-05,0,1
81.59999999999999,0.4002092582967551,0.3997907417032449,-2.092582967551104e-05,2.092582967551104e-05,1.046291483775552e-05,1,0,1,0.4002092582967551,0.3997907417032449,1.046291483775552e-05,0.4002092582967551,0.3997907417032449,0,1.046291483775552e-05,1.046291483775552e-05,0,1
81.75,0.4002049995929893,0.3997950004070106,-2.049995929893633e-05,2.049995929893633e-05,1.024997964946817e-05,1,0,1,0.4002049995929893,0.3997950004070106,1.024997964946817e-05,0.4002049995929893,0.3997950004070106,0,1.024997964946817e-05,1.024997964946817e-05,0,1
81.90000000000001,0.4002007896066022,0.3997992103933977,-2.007896066022474e-05,2.007896066022474e-05,1.003948033011237e-05,1,0,1,0.4002007896066022,0.3997992103933977,1.003948033011237e-05,0.4002007896066022,0.3997992103933977,0,1.003948033011237e-05,1.003948033011237e-05,0,1
82.05,0.4001966283375936,0.3998033716624063,-1.966283375936517e-05,1.966283375936517e-05,9.831416879682587e-06,1,0,1,0.4001966283375936,0.3998033716624063,9.831416879682587e-06,0.4001966283375936,0.3998033716624063,0,9.831416879682587e-06,9.831416879682587e-06,0,1
82.2,0.4001925157859637,0.3998074842140363,-1.925157859636873e-05,1.925157859636873e-05,9.625789298184363e-06,1,0,1,0.4001925157859637,0.3998074842140363,9.625789298184363e-06,0.4001925157859637,0.3998074842140363,0,9.625789298184363e-06,9.625789298184363e-06,0,1
82.34999999999999,0.4001884519517123,0.3998115480482877,-1.884519517122984e-05,1.884519517122984e-05,9.422597585614922e-06,1,0,1,0.4001884519517123,0.3998115480482877,9.422597585614922e-06,0.4001884519517123,0.3998115480482877,0,9.422597585614922e-06,9.422597585614922e-06,0,1
82.5,0.4001844368348395,0.3998155631651605,-1.844368348394854e-05,1.844368348394854e-05,9.221841741974269e-06,1,0,1,0.4001844368348395,0.3998155631651605,9.221841741974269e-06,0.4001844368348395,0.3998155631651605,0,9.221841741974269e-06,9.221841741974269e-06,0,1
82.65000000000001,0.4001804704353453,0.3998195295646547,-1.804704353453035e-05,1.804704353453035e-05,9.023521767265175e-06,1,0,1,0.4001804704353453,0.3998195295646547,9.023521767265175e-06,0.4001804704353453,0.3998195295646547,0,9.023521767265175e-06,9.023521767265175e-06,0,1
82.8,0.4001765527532296,0.3998234472467703,-1.765527532296418e-05,1.765527532296418e-05,8.827637661482091e-06,1,0,1,0.4001765527532296,0.3998234472467703,8.827637661482091e-06,0.4001765527532296,0.3998234472467703,0,8.827637661482091e-06,8.827637661482091e-06,0,1
82.95,0.4001726837884926,0.3998273162115074,-1.726837884926113e-05,1.726837884926113e-05,8.634189424630567e-06,1,0,1,0.4001726837884926,0.3998273162115074,8.634189424630567e-06,0.4001726837884926,0.3998273162115074,0,8.634189424630567e-06,8.634189424630567e-06,0,1
83.09999999999999,0.4001688635411341,0.3998311364588659,-1.688635411341011e-05,1.688635411341011e-05,8.443177056705054e-06,1,0,1,0.4001688635411341,0.3998311364588659,8.443177056705054e-06,0.4001688635411341,0.3998311364588659,0,8.443177056705054e-06,8.443177056705054e-06,0,1
83.25,0.4001650920111542,0.3998349079888457,-1.65092011154222e-05,1.65092011154222e-05,8.254600557711101e-06,1,0,1,0.4001650920111542,0.3998349079888457,8.254600557711101e-06,0.4001650920111542,0.3998349079888457,0,8.254600557711101e-06,8.254600557711101e-06,0,1
83.40000000000001,0.4001613691985529,0.399838630801447,-1.613691985529186e-05,1.613691985529186e-05,8.068459927645932e-06,1,0,1,0.4001613691985529,0.399838630801447,8.068459927645932e-06,0.4001613691985529,0.399838630801447,0,8.068459927645932e-06,8.068459927645932e-06,0,1
83.55,0.4001576951033302,0.3998423048966698,-1.57695103330191e-05,1.57695103330191e-05,7.88475516650955e-06,1,0,1,0.4001576951033302,0.3998423048966698,7.88475516650955e-06,0.4001576951033302,0.3998423048966698,0,7.88475516650955e-06,7.88475516650955e-06,0,1
83.7,0.4001540697254861,0.3998459302745139,-1.540697254860945e-05,1.540697254860945e-05,7.703486274304727e-06,1,0,1,0.4001540697254861,0.3998459302745139,7.703486274304727e-06,0.4001540697254861,0.3998459302745139,0,7.703486274304727e-06,7.703486274304727e-06,0,1
83.84999999999999,0.4001504930650205,0.3998495069349794,-1.504930650205183e-05,1.504930650205183e-05,7.524653251025915e-06,1,0,1,0.4001504930650205,0.3998495069349794,7.524653251025915e-06,0.4001504930650205,0.3998495069349794,0,7.524653251025915e-06,7.524653251025915e-06,0,1
84,0.4001469651219335,0.3998530348780664,-1.469651219335733e-05,1.469651219335733e-05,7.348256096678663e-06,1,0,1,0.4001469651219335,0.3998530348780664,7.348256096678663e-06,0.4001469651219335,0.3998530348780664,0,7.348256096678663e-06,7.348256096678663e-06,0,1
84.15000000000001,0.4001434858962252,0.3998565141037748,-1.434858962252039e-05,1.434858962252039e-05,7.174294811260196e-06,1,0,1,0.4001434858962252,0.3998565141037748,7.174294811260196e-06,0.4001434858962252,0.3998565141037748,0,7.174294811260196e-06,7.174294811260196e-06,0,1
84.3,0.4001400553878954,0.3998599446121046,-1.400553878954103e-05,1.400553878954103e-05,7.002769394770514e-06,1,0,1,0.4001400553878954,0.3998599446121046,7.002769394770514e-06,0.4001400553878954,0.3998599446121046,0,7.002769394770514e-06,7.002769394770514e-06,0,1
84.45,0.4001366735969442,0.3998633264030558,-1.366735969441924e-05,1.366735969441924e-05,6.833679847209618e-06,1,0,1,0.4001366735969442,0.3998633264030558,6.833679847209618e-06,0.4001366735969442,0.3998633264030558,0,6.833679847209618e-06,6.833679847209618e-06,0,1
84.59999999999999,0.4001333405233715,0.3998666594766284,-1.333405233715501e-05,1.333405233715501e-05,6.667026168577506e-06,1,0,1,0.4001333405233715,0.3998666594766284,6.667026168577506e-06,0.4001333405233715,0.3998666594766284,0,6.667026168577506e-06,6.667026168577506e-06,0,1
84.75,0.4001300561671775,0.3998699438328224,-1.300561671775391e-05,1.300561671775391e-05,6.502808358876955e-06,1,0,1,0.4001300561671775,0.3998699438328224,6.502808358876955e-06,0.4001300561671775,0.3998699438328224,0,6.502808358876955e-06,6.502808358876955e-06,0,1
84.90000000000001,0.4001268205283621,0.3998731794716379,-1.268205283621038e-05,1.268205283621038e-05,6.341026418105189e-06,1,0,1,0.4001268205283621,0.3998731794716379,6.341026418105189e-06,0.4001268205283621,0.3998731794716379,0,6.341026418105189e-06,6.341026418105189e-06,0,1
85.05,0.4001236336069252,0.3998763663930748,-1.236336069251887e-05,1.236336069251887e-05,6.181680346259433e-06,1,0,1,0.4001236336069252,0.3998763663930748,6.181680346259433e-06,0.4001236336069252,0.3998763663930748,0,6.181680346259433e-06,6.181680346259433e-06,0,1
85.2,0.4001204954028669,0.3998795045971331,-1.204954028669047e-05,1.204954028669047e-05,6.024770143345237e-06,1,0,1,0.4001204954028669,0.3998795045971331,6.024770143345237e-06,0.4001204954028669,0.3998795045971331,0,6.024770143345237e-06,6.024770143345237e-06,0,1
85.34999999999999,0.4001174059161872,0.3998825940838127,-1.174059161872521e-05,1.174059161872521e-05,5.870295809362603e-06,1,0,1,0.4001174059161872,0.3998825940838127,5.870295809362603e-06,0.4001174059161872,0.3998825940838127,0,5.870295809362603e-06,5.870295809362603e-06,0,1
85.5,0.4001143651468861,0.3998856348531138,-1.143651468861195e-05,1.143651468861195e-05,5.718257344305977e-06,1,0,1,0.4001143651468861,0.3998856348531138,5.718257344305977e-06,0.4001143651468861,0.3998856348531138,0,5.718257344305977e-06,5.718257344305977e-06,0,1
85.65000000000001,0.4001113730949635,0.3998886269050364,-1.113730949635627e-05,1.113730949635627e-05,5.568654748178137e-06,1,0,1,0.4001113730949635,0.3998886269050364,5.568654748178137e-06,0.4001113730949635,0.3998886269050364,0,5.568654748178137e-06,5.568654748178137e-06,0,1
85.8,0.4001084297604196,0.3998915702395803,-1.084297604196372e-05,1.084297604196372e-05,5.421488020981858e-06,1,0,1,0.4001084297604196,0.3998915702395803,5.421488020981858e-06,0.4001084297604196,0.3998915702395803,0,5.421488020981858e-06,5.421488020981858e-06,0,1
85.95,0.4001055351432543,0.3998944648567457,-1.055351432542873e-05,1.055351432542873e-05,5.276757162714363e-06,1,0,1,0.4001055351432543,0.3998944648567457,5.276757162714363e-06,0.4001055351432543,0.3998944648567457,0,5.276757162714363e-06,5.276757162714363e-06,0,1
86.09999999999999,0.4001026892434675,0.3998973107565325,-1.026892434675131e-05,1.026892434675131e-05,5.134462173375654e-06,1,0,1,0.4001026892434675,0.3998973107565325,5.134462173375654e-06,0.4001026892434675,0.3998973107565325,0,5.134462173375654e-06,5.134462173375654e-06,0,1
86.25,0.4000998920610593,0.3999001079389407,-9.989206105931459e-06,9.989206105931459e-06,4.994603052965729e-06,1,0,1,0.4000998920610593,0.3999001079389407,4.994603052965729e-06,0.4000998920610593,0.3999001079389407,0,4.994603052965729e-06,4.994603052965729e-06,0,1
86.40000000000001,0.4000971435960297,0.3999028564039703,-9.714359602969181e-06,9.714359602969181e-06,4.857179801484591e-06,1,0,1,0.4000971435960297,0.3999028564039703,4.857179801484591e-06,0.4000971435960297,0.3999028564039703,0,4.857179801484591e-06,4.857179801484591e-06,0,1
86.55,0.4000944438483786,0.3999055561516213,-9.444384837864473e-06,9.444384837864473e-06,4.722192418932237e-06,1,0,1,0.4000944438483786,0.3999055561516213,4.722192418932237e-06,0.4000944438483786,0.3999055561516213,0,4.722192418932237e-06,4.722192418932237e-06,0,1
86.7,0.4000917928181062,0.3999082071818937,-9.179281810622887e-06,9.179281810622887e-06,4.589640905311444e-06,1,0,1,0.4000917928181062,0.3999082071818937,4.589640905311444e-06,0.4000917928181062,0.3999082071818937,0,4.589640905311444e-06,4.589640905311444e-06,0,1
86.84999999999999,0.4000891905052124,0.3999108094947876,-8.91905052123887e-06,8.91905052123887e-06,4.459525260619435e-06,1,0,1,0.4000891905052124,0.3999108094947876,4.459525260619435e-06,0.4000891905052124,0.3999108094947876,0,4.459525260619435e-06,4.459525260619435e-06,0,1
87,0.400086636909697,0.3999133630903029,-8.663690969706873e-06,8.663690969706873e-06,4.331845484853437e-06,1,0,1,0.400086636909697,0.3999133630903029,4.331845484853437e-06,0.400086636909697,0.3999133630903029,0,4.331845484853437e-06,4.331845484853437e-06,0,1
87.15000000000001,0.4000841320315603,0.3999158679684396,-8.413203156037996e-06,8.413203156037996e-06,4.206601578018998e-06,1,0,1,0.4000841320315603,0.3999158679684396,4.206601578018998e-06,0.4000841320315603,0.3999158679684396,0,4.206601578018998e-06,4.206601578018998e-06,0,1
87.3,0.4000816758708023,0.3999183241291976,-8.167587080232242e-06,8.167587080232242e-06,4.083793540116121e-06,1,0,1,0.4000816758708023,0.3999183241291976,4.083793540116121e-06,0.4000816758708023,0.3999183241291976,0,4.083793540116121e-06,4.083793540116121e-06,0,1
87.45,0.4000792684274228,0.3999207315725772,-7.926842742278506e-06,7.926842742278506e-06,3.963421371139253e-06,1,0,1,0.4000792684274228,0.3999207315725772,3.963421371139253e-06,0.4000792684274228,0.3999207315725772,0,3.963421371139253e-06,3.963421371139253e-06,0,1
87.59999999999999,0.4000769097014218,0.3999230902985781,-7.690970142187891e-06,7.690970142187891e-06,3.845485071093946e-06,1,0,1,0.4000769097014218,0.3999230902985781,3.845485071093946e-06,0.4000769097014218,0.3999230902985781,0,3.845485071093946e-06,3.845485071093946e-06,0,1
87.75,0.4000745996927995,0.3999254003072005,-7.459969279949297e-06,7.459969279949297e-06,3.729984639974648e-06,1,0,1,0.4000745996927995,0.3999254003072005,3.729984639974648e-06,0.4000745996927995,0.3999254003072005,0,3.729984639974648e-06,3.729984639974648e-06,0,1
87.90000000000001,0.4000723384015557,0.3999276615984442,-7.233840155573823e-06,7.233840155573823e-06,3.616920077786912e-06,1,0,1,0.4000723384015557,0.3999276615984442,3.616920077786912e-06,0.4000723384015557,0.3999276615984442,0,3.616920077786912e-06,3.616920077786912e-06,0,1
88.05,0.4000701258276905,0.3999298741723094,-7.012582769055919e-06,7.012582769055919e-06,3.50629138452796e-06,1,0,1,0.4000701258276905,0.3999298741723094,3.50629138452796e-06,0.4000701258276905,0.3999298741723094,0,3.50629138452796e-06,3.50629138452796e-06,0,1
88.2,0.4000679619712039,0.399932038028796,-6.796197120395586e-06,6.796197120395586e-06,3.398098560197793e-06,1,0,1,0.4000679619712039,0.399932038028796,3.398098560197793e-06,0.4000679619712039,0.399932038028796,0,3.398098560197793e-06,3.398098560197793e-06,0,1
88.34999999999999,0.400065846832096,0.399934153167904,-6.584683209598375e-06,6.584683209598375e-06,3.292341604799187e-06,1,0,1,0.400065846832096,0.399934153167904,3.292341604799187e-06,0.400065846832096,0.399934153167904,0,3.292341604799187e-06,3.292341604799187e-06,0,1
88.5,0.4000637804103665,0.3999362195896334,-6.378041036653182e-06,6.378041036653182e-06,3.189020518326591e-06,1,0,1,0.4000637804103665,0.3999362195896334,3.189020518326591e-06,0.4000637804103665,0.3999362195896334,0,3.189020518326591e-06,3.189020518326591e-06,0,1
88.65000000000001,0.4000617627060157,0.3999382372939842,-6.176270601576662e-06,6.176270601576662e-06,3.088135300788331e-06,1,0,1,0.4000617627060157,0.3999382372939842,3.088135300788331e-06,0.4000617627060157,0.3999382372939842,0,3.088135300788331e-06,3.088135300788331e-06,0,1
88.8,0.4000597937190434,0.3999402062809565,-5.979371904346609e-06,5.979371904346609e-06,2.989685952173304e-06,1,0,1,0.4000597937190434,0.3999402062809565,2.989685952173304e-06,0.4000597937190434,0.3999402062809565,0,2.989685952173304e-06,2.989685952173304e-06,0,1
88.95,0.4000578734494498,0.3999421265505502,-5.787344944979678e-06,5.787344944979678e-06,2.893672472489839e-06,1,0,1,0.4000578734494498,0.3999421265505502,2.893672472489839e-06,0.4000578734494498,0.3999421265505502,0,2.893672472489839e-06,2.893672472489839e-06,0,1
89.09999999999999,0.4000560018972347,0.3999439981027653,-5.600189723470317e-06,5.600189723470317e-06,2.800094861735159e-06,1,0,1,0.4000560018972347,0.3999439981027653,2.800094861735159e-06,0.4000560018972347,0.3999439981027653,0,2.800094861735159e-06,2.800094861735159e-06,0,1
89.25,0.4000541790623982,0.3999458209376017,-5.417906239824078e-06,5.417906239824078e-06,2.708953119912039e-06,1,0,1,0.4000541790623982,0.3999458209376017,2.708953119912039e-06,0.4000541790623982,0.3999458209376017,0,2.708953119912039e-06,2.708953119912039e-06,0,1
