"time","plant.h1","plant.h2","der(plant.h1)","der(plant.h2)","controller.activeWaitDuration","controller.waitElapsed","controller_state_id","shutSchedule.combiTimeTable.y[1]","startSchedule.combiTimeTable.y[1]","stopSchedule.combiTimeTable.y[1]","time_s","u1Real.y","u2Real.y","u3Real.y","valve1_open_cmd","valve2_open_cmd","valve3_open_cmd","wait_remaining_s","controller.storedWaitRemaining","controller.tEnter","controller.mode","controller.resumeMode","controller.shutButton","controller.shutPulse","controller.startButton","controller.startPulse","controller.stopButton","controller.stopPulse","controller.valve1","controller.valve2","controller.valve3","controller.controller_state_id","controller.level1","controller.level2","controller.wait_remaining_s","plant.tank1_level_m","plant.tank2_level_m","plant.u1","plant.u2","plant.u3","shutSchedule.realToBoolean.u","startSchedule.realToBoolean.u","stopSchedule.realToBoolean.u","tank1_level_m","tank2_level_m","valve1CmdReal.y","valve2CmdReal.y","valve3CmdReal.y","shutSchedule.realToBoolean.y","shutSchedule.y","startSchedule.realToBoolean.y","startSchedule.y","stopSchedule.realToBoolean.y","stopSchedule.y","u1Real.u","u2Real.u","u3Real.u","valve1CmdReal.u","valve2CmdReal.u","valve3CmdReal.u"
653.4,0.09999999910082102,0.04999999989495474,0,0,0,3.399999934898915,7,0,0,0,653.4,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654.3,0.09999999910082102,0.04999999989495474,0,0,0,4.299999934898892,7,0,0,0,654.3,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655.2,0.09999999910082102,0.04999999989495474,0,0,0,5.199999934898983,7,0,0,0,655.2,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656.1,0.09999999910082102,0.04999999989495474,0,0,0,6.09999993489896,7,0,0,0,656.1,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0.09999999910082102,0.04999999989495474,0,0,0,6.999999934898938,7,0,0,0,657,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657.9,0.09999999910082102,0.04999999989495474,0,0,0,7.899999934898915,7,0,0,0,657.9,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658.8,0.09999999910082102,0.04999999989495474,0,0,0,8.799999934898892,7,0,0,0,658.8,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659.7,0.09999999910082102,0.04999999989495474,0,0,0,9.699999934898983,7,0,0,0,659.7,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660.6,0.09999999910082102,0.04999999989495474,0,0,0,10.59999993489896,7,0,0,0,660.6,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.5,0.09999999910082102,0.04999999989495474,0,0,0,11.49999993489894,7,0,0,0,661.5,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662.4,0.09999999910082102,0.04999999989495474,0,0,0,12.39999993489891,7,0,0,0,662.4,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663.3,0.09999999910082102,0.04999999989495474,0,0,0,13.29999993489889,7,0,0,0,663.3,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664.2,0.09999999910082102,0.04999999989495474,0,0,0,14.19999993489898,7,0,0,0,664.2,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665.1,0.09999999910082102,0.04999999989495474,0,0,0,15.09999993489896,7,0,0,0,665.1,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0.09999999910082102,0.04999999989495474,0,0,0,15.99999993489894,7,0,0,0,666,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.9,0.09999999910082102,0.04999999989495474,0,0,0,16.89999993489891,7,0,0,0,666.9,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667.8,0.09999999910082102,0.04999999989495474,0,0,0,17.79999993489889,7,0,0,0,667.8,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668.7,0.09999999910082102,0.04999999989495474,0,0,0,18.69999993489898,7,0,0,0,668.7,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669.6,0.09999999910082102,0.04999999989495474,0,0,0,19.59999993489896,7,0,0,0,669.6,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670.5,0.09999999910082102,0.04999999989495474,0,0,0,20.49999993489894,7,0,0,0,670.5,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671.4,0.09999999910082102,0.04999999989495474,0,0,0,21.39999993489891,7,0,0,0,671.4,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672.3,0.09999999910082102,0.04999999989495474,0,0,0,22.29999993489889,7,0,0,0,672.3,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673.2,0.09999999910082102,0.04999999989495474,0,0,0,23.19999993489898,7,0,0,0,673.2,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674.1,0.09999999910082102,0.04999999989495474,0,0,0,24.09999993489896,7,0,0,0,674.1,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.09999999910082102,0.04999999989495474,0,0,0,24.99999993489894,7,0,0,0,675,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675.9,0.09999999910082102,0.04999999989495474,0,0,0,25.89999993489891,7,0,0,0,675.9,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676.8,0.09999999910082102,0.04999999989495474,0,0,0,26.79999993489889,7,0,0,0,676.8,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677.7,0.09999999910082102,0.04999999989495474,0,0,0,27.69999993489898,7,0,0,0,677.7,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.6,0.09999999910082102,0.04999999989495474,0,0,0,28.59999993489896,7,0,0,0,678.6,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679.5,0.09999999910082102,0.04999999989495474,0,0,0,29.49999993489894,7,0,0,0,679.5,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680.4,0.09999999910082102,0.04999999989495474,0,0,0,30.39999993489891,7,0,0,0,680.4,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681.3,0.09999999910082102,0.04999999989495474,0,0,0,31.29999993489889,7,0,0,0,681.3,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682.2,0.09999999910082102,0.04999999989495474,0,0,0,32.19999993489898,7,0,0,0,682.2,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683.1,0.09999999910082102,0.04999999989495474,0,0,0,33.09999993489896,7,0,0,0,683.1,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0.09999999910082102,0.04999999989495474,0,0,0,33.99999993489894,7,0,0,0,684,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684.9,0.09999999910082102,0.04999999989495474,0,0,0,34.89999993489891,7,0,0,0,684.9,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.8,0.09999999910082102,0.04999999989495474,0,0,0,35.79999993489889,7,0,0,0,685.8,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686.7,0.09999999910082102,0.04999999989495474,0,0,0,36.69999993489898,7,0,0,0,686.7,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687.6,0.09999999910082102,0.04999999989495474,0,0,0,37.59999993489896,7,0,0,0,687.6,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688.5,0.09999999910082102,0.04999999989495474,0,0,0,38.49999993489894,7,0,0,0,688.5,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689.4,0.09999999910082102,0.04999999989495474,0,0,0,39.39999993489891,7,0,0,0,689.4,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690.3,0.09999999910082102,0.04999999989495474,0,0,0,40.29999993489889,7,0,0,0,690.3,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691.2,0.09999999910082102,0.04999999989495474,0,0,0,41.19999993489898,7,0,0,0,691.2,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692.1,0.09999999910082102,0.04999999989495474,0,0,0,42.09999993489896,7,0,0,0,692.1,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,0.09999999910082102,0.04999999989495474,0,0,0,42.99999993489894,7,0,0,0,693,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693.9,0.09999999910082102,0.04999999989495474,0,0,0,43.89999993489891,7,0,0,0,693.9,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694.8,0.09999999910082102,0.04999999989495474,0,0,0,44.79999993489889,7,0,0,0,694.8,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695.7,0.09999999910082102,0.04999999989495474,0,0,0,45.69999993489898,7,0,0,0,695.7,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696.6,0.09999999910082102,0.04999999989495474,0,0,0,46.59999993489896,7,0,0,0,696.6,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697.5,0.09999999910082102,0.04999999989495474,0,0,0,47.49999993489894,7,0,0,0,697.5,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698.4,0.09999999910082102,0.04999999989495474,0,0,0,48.39999993489891,7,0,0,0,698.4,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699.3,0.09999999910082102,0.04999999989495474,0,0,0,49.29999993489889,7,0,0,0,699.3,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700.0000000701011,0.09999999910082102,0.04999999989495474,0,0,0,50.00000000500006,7,0,0,0,700.0000000701011,0,0,0,0,0,0,0,0,650.0000000651011,8,2,0,0,0,0,0,0,0,0,0,7,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0.09999999910082102,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700.0000000701011,0.09999999910082102,0.04999999989495474,-0.00375,-0.0003571428571428575,0,0,8,1,0,0,700.0000000701011,0,1,1,0,1,1,0,0,700.0000000701011,9,1,1,0,0,0,0,0,0,1,1,8,0.09999999910082102,0.04999999989495474,0,0.09999999910082102,0.04999999989495474,0,1,1,1,0,0,0.09999999910082102,0.04999999989495474,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
700.2,0.09924999936370006,0.04992857134856227,-0.00375,-0.0003571428571428575,0,0.1999999298989223,8,1,0,0,700.2,0,1,1,0,1,1,0,0,700.0000000701011,9,1,1,0,0,0,0,0,0,1,1,8,0.09924999936370006,0.04992857134856227,0,0.09924999936370006,0.04992857134856227,0,1,1,1,0,0,0.09924999936370006,0.04992857134856227,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
700.2000000701302,0.09924999910071214,0.0499285713235158,-0.00375,-0.0003571428571428575,0,0.2000000000290356,8,1,0,0,700.2000000701302,0,1,1,0,1,1,0,0,700.0000000701011,9,1,1,0,0,0,0,0,0,1,1,8,0.09924999910071214,0.0499285713235158,0,0.09924999910071214,0.0499285713235158,0,1,1,1,0,0,0.09924999910071214,0.0499285713235158,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
700.2000000701302,0.09924999910071214,0.0499285713235158,-0.00375,-0.0003571428571428575,0,0.2000000000290356,8,0,0,0,700.2000000701302,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.09924999910071214,0.0499285713235158,0,0.09924999910071214,0.0499285713235158,0,1,1,0,0,0,0.09924999910071214,0.0499285713235158,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
701.1,0.09587499936370006,0.04960714277713369,-0.00375,-0.0003571428571428575,0,1.0999999298989,8,0,0,0,701.1,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.09587499936370006,0.04960714277713369,0,0.09587499936370006,0.04960714277713369,0,1,1,0,0,0,0.09587499936370006,0.04960714277713369,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
702,0.09249999936369993,0.04928571420570511,-0.00375,-0.0003571428571428575,0,1.999999929898877,8,0,0,0,702,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.09249999936369993,0.04928571420570511,0,0.09249999936369993,0.04928571420570511,0,1,1,0,0,0,0.09249999936369993,0.04928571420570511,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
702.9,0.08912499936370002,0.04896428563427654,-0.00375,-0.0003571428571428575,0,2.899999929898854,8,0,0,0,702.9,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.08912499936370002,0.04896428563427654,0,0.08912499936370002,0.04896428563427654,0,1,1,0,0,0,0.08912499936370002,0.04896428563427654,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
703.8,0.08574999936370012,0.04864285706284798,-0.00375,-0.0003571428571428575,0,3.799999929898831,8,0,0,0,703.8,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.08574999936370012,0.04864285706284798,0,0.08574999936370012,0.04864285706284798,0,1,1,0,0,0,0.08574999936370012,0.04864285706284798,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
704.7,0.08237499936369978,0.04832142849141938,-0.00375,-0.0003571428571428575,0,4.699999929898922,8,0,0,0,704.7,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.08237499936369978,0.04832142849141938,0,0.08237499936369978,0.04832142849141938,0,1,1,0,0,0,0.08237499936369978,0.04832142849141938,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
705.6,0.07899999936369986,0.04799999991999081,-0.00375,-0.0003571428571428575,0,5.5999999298989,8,0,0,0,705.6,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.07899999936369986,0.04799999991999081,0,0.07899999936369986,0.04799999991999081,0,1,1,0,0,0,0.07899999936369986,0.04799999991999081,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
706.5,0.07562499936369994,0.04767857134856225,-0.00375,-0.0003571428571428575,0,6.499999929898877,8,0,0,0,706.5,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.07562499936369994,0.04767857134856225,0,0.07562499936369994,0.04767857134856225,0,1,1,0,0,0,0.07562499936369994,0.04767857134856225,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
707.4,0.07224999936370007,0.04735714277713369,-0.00375,-0.0003571428571428575,0,7.399999929898854,8,0,0,0,707.4,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.07224999936370007,0.04735714277713369,0,0.07224999936370007,0.04735714277713369,0,1,1,0,0,0,0.07224999936370007,0.04735714277713369,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
708.3,0.06887499936370015,0.04703571420570513,-0.00375,-0.0003571428571428575,0,8.299999929898831,8,0,0,0,708.3,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.06887499936370015,0.04703571420570513,0,0.06887499936370015,0.04703571420570513,0,1,1,0,0,0,0.06887499936370015,0.04703571420570513,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
709.2,0.06549999936369981,0.04671428563427652,-0.00375,-0.0003571428571428575,0,9.199999929898922,8,0,0,0,709.2,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.06549999936369981,0.04671428563427652,0,0.06549999936369981,0.04671428563427652,0,1,1,0,0,0,0.06549999936369981,0.04671428563427652,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
710.1,0.06212499936369989,0.04639285706284796,-0.00375,-0.0003571428571428575,0,10.0999999298989,8,0,0,0,710.1,0,1,1,0,1,1,0,0,700.0000000701011,9,1,0,0,0,0,0,0,0,1,1,8,0.06212499936369989,0.04639285706284796,0,0.06212499936369989,0.04639285706284796,0,1,1,0,0,0,0.06212499936369989,0.04639285706284796,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
