"time","fanRotor.fan_speed_rad_s","der(fanRotor.fan_speed_rad_s)","aerodynamicLoad.T_aero_Nm","bearingFriction.T_friction_Nm","fanRotor.domega_dt","motor_on_cmd","motor_torque_Nm","torque_balance_residual_Nm","motorCommand.motor_on_cmd","aerodynamicLoad.omega_rad_s","bearingFriction.omega_rad_s","fanRotor.T_aero_Nm","fanRotor.T_friction_Nm","fanRotor.motor_torque_Nm","fan_speed_rad_s","motorCommand.motor_torque_Nm"
23.7,24.99999986318472,2.05222923377324e-07,0.2499999972636943,0.2499999986318472,2.05222923377324e-07,1,0.5,4.104458467546479e-09,1,24.99999986318472,24.99999986318472,0.2499999972636943,0.2499999986318472,0.5,24.99999986318472,0.5
23.76,24.99999986461799,2.030730111846069e-07,0.2499999972923598,0.2499999986461799,2.030730111846069e-07,1,0.5,4.061460223692137e-09,1,24.99999986461799,24.99999986461799,0.2499999972923598,0.2499999986461799,0.5,24.99999986461799,0.5
23.82,24.99999986605127,2.009230962163322e-07,0.2499999973210254,0.2499999986605127,2.009230962163322e-07,1,0.5,4.018461924326644e-09,1,24.99999986605127,24.99999986605127,0.2499999973210254,0.2499999986605127,0.5,24.99999986605127,0.5
23.88,24.99999986748454,1.987731826358363e-07,0.2499999973496909,0.2499999986748454,1.987731826358363e-07,1,0.5,3.975463652716726e-09,1,24.99999986748454,24.99999986748454,0.2499999973496909,0.2499999986748454,0.5,24.99999986748454,0.5
23.94,24.99999986891782,1.966232704431192e-07,0.2499999973783564,0.2499999986891782,1.966232704431192e-07,1,0.5,3.932465408862384e-09,1,24.99999986891782,24.99999986891782,0.2499999973783564,0.2499999986891782,0.5,24.99999986891782,0.5
24,24.9999998703511,1.94473352699287e-07,0.249999997407022,0.249999998703511,1.94473352699287e-07,1,0.5,3.88946705398574e-09,1,24.9999998703511,24.9999998703511,0.249999997407022,0.249999998703511,0.5,24.9999998703511,0.5
24.06,24.99999987178437,1.923234418943487e-07,0.2499999974356874,0.2499999987178437,1.923234418943487e-07,1,0.5,3.846468837886974e-09,1,24.99999987178437,24.99999987178437,0.2499999974356874,0.2499999987178437,0.5,24.99999987178437,0.5
24.12,24.99999987321765,1.901735241505165e-07,0.249999997464353,0.2499999987321765,1.901735241505165e-07,1,0.5,3.803470483010329e-09,1,24.99999987321765,24.99999987321765,0.249999997464353,0.2499999987321765,0.5,24.99999987321765,0.5
24.18,24.99999987465092,1.880236119577994e-07,0.2499999974930185,0.2499999987465092,1.880236119577994e-07,1,0.5,3.760472239155987e-09,1,24.99999987465092,24.99999987465092,0.2499999974930185,0.2499999987465092,0.5,24.99999987465092,0.5
24.24,24.9999998760842,1.858736969895247e-07,0.2499999975216841,0.249999998760842,1.858736969895247e-07,1,0.5,3.717473939790494e-09,1,24.9999998760842,24.9999998760842,0.2499999975216841,0.249999998760842,0.5,24.9999998760842,0.5
24.3,24.99999987751748,1.837237834090288e-07,0.2499999975503496,0.2499999987751748,1.837237834090288e-07,1,0.5,3.674475668180577e-09,1,24.99999987751748,24.99999987751748,0.2499999975503496,0.2499999987751748,0.5,24.99999987751748,0.5
24.36,24.99999987895075,1.815738712163117e-07,0.2499999975790151,0.2499999987895075,1.815738712163117e-07,1,0.5,3.631477424326235e-09,1,24.99999987895075,24.99999987895075,0.2499999975790151,0.2499999987895075,0.5,24.99999987895075,0.5
24.42,24.99999988038403,1.79423950696922e-07,0.2499999976076807,0.2499999988038403,1.79423950696922e-07,1,0.5,3.588479013938439e-09,1,24.99999988038403,24.99999988038403,0.2499999976076807,0.2499999988038403,0.5,24.99999988038403,0.5
24.48,24.99999988181731,1.772740412797624e-07,0.2499999976363461,0.2499999988181731,1.772740412797624e-07,1,0.5,3.545480825595249e-09,1,24.99999988181731,24.99999988181731,0.2499999976363461,0.2499999988181731,0.5,24.99999988181731,0.5
24.54,24.99999988325058,1.751241235359302e-07,0.2499999976650117,0.2499999988325058,1.751241235359302e-07,1,0.5,3.502482470718604e-09,1,24.99999988325058,24.99999988325058,0.2499999976650117,0.2499999988325058,0.5,24.99999988325058,0.5
24.6,24.99999988468386,1.729742099554343e-07,0.2499999976936772,0.2499999988468386,1.729742099554343e-07,1,0.5,3.459484199108687e-09,1,24.99999988468386,24.99999988468386,0.2499999976936772,0.2499999988468386,0.5,24.99999988468386,0.5
24.66,24.99999988611713,1.708242977627172e-07,0.2499999977223427,0.2499999988611714,1.708242977627172e-07,1,0.5,3.416485955254345e-09,1,24.99999988611713,24.99999988611713,0.2499999977223427,0.2499999988611714,0.5,24.99999988611713,0.5
24.72,24.99999988755041,1.686743772433275e-07,0.2499999977510083,0.2499999988755041,1.686743772433275e-07,1,0.5,3.373487544866549e-09,1,24.99999988755041,24.99999988755041,0.2499999977510083,0.2499999988755041,0.5,24.99999988755041,0.5
24.78,24.99999988898369,1.665244692139467e-07,0.2499999977796737,0.2499999988898369,1.665244692139467e-07,1,0.5,3.330489384278934e-09,1,24.99999988898369,24.99999988898369,0.2499999977796737,0.2499999988898369,0.5,24.99999988898369,0.5
24.84,24.99999989041697,1.643745486945569e-07,0.2499999978083393,0.2499999989041697,1.643745486945569e-07,1,0.5,3.287490973891138e-09,1,24.99999989041697,24.99999989041697,0.2499999978083393,0.2499999989041697,0.5,24.99999989041697,0.5
24.9,24.99999989185024,1.622246365018398e-07,0.2499999978370048,0.2499999989185024,1.622246365018398e-07,1,0.5,3.244492730036797e-09,1,24.99999989185024,24.99999989185024,0.2499999978370048,0.2499999989185024,0.5,24.99999989185024,0.5
24.96,24.99999989328352,1.600747215335652e-07,0.2499999978656704,0.2499999989328352,1.600747215335652e-07,1,0.5,3.201494430671303e-09,1,24.99999989328352,24.99999989328352,0.2499999978656704,0.2499999989328352,0.5,24.99999989328352,0.5
25.02,24.99999989471679,1.579248079530693e-07,0.2499999978943359,0.249999998947168,1.579248079530693e-07,1,0.5,3.158496159061386e-09,1,24.99999989471679,24.99999989471679,0.2499999978943359,0.249999998947168,0.5,24.99999989471679,0.5
25.08,24.99999989615007,1.557748957603522e-07,0.2499999979230014,0.2499999989615007,1.557748957603522e-07,1,0.5,3.115497915207044e-09,1,24.99999989615007,24.99999989615007,0.2499999979230014,0.2499999989615007,0.5,24.99999989615007,0.5
25.14,24.99999989758335,1.5362497801652e-07,0.249999997951667,0.2499999989758335,1.5362497801652e-07,1,0.5,3.0724995603304e-09,1,24.99999989758335,24.99999989758335,0.249999997951667,0.2499999989758335,0.5,24.99999989758335,0.5
25.2,24.99999989901662,1.514750658238029e-07,0.2499999979803325,0.2499999989901662,1.514750658238029e-07,1,0.5,3.029501316476058e-09,1,24.99999989901662,24.99999989901662,0.2499999979803325,0.2499999989901662,0.5,24.99999989901662,0.5
25.26,24.9999999004499,1.493251494677494e-07,0.249999998008998,0.249999999004499,1.493251494677494e-07,1,0.5,2.986502989354989e-09,1,24.9999999004499,24.9999999004499,0.249999998008998,0.249999999004499,0.5,24.9999999004499,0.5
25.32,24.99999990188318,1.471752372750323e-07,0.2499999980376635,0.2499999990188318,1.471752372750323e-07,1,0.5,2.943504745500647e-09,1,24.99999990188318,24.99999990188318,0.2499999980376635,0.2499999990188318,0.5,24.99999990188318,0.5
25.38,24.99999990331645,1.450253195312001e-07,0.2499999980663291,0.2499999990331645,1.450253195312001e-07,1,0.5,2.900506390624003e-09,1,24.99999990331645,24.99999990331645,0.2499999980663291,0.2499999990331645,0.5,24.99999990331645,0.5
25.44,24.99999990474973,1.42875407338483e-07,0.2499999980949946,0.2499999990474973,1.42875407338483e-07,1,0.5,2.857508146769661e-09,1,24.99999990474973,24.99999990474973,0.2499999980949946,0.2499999990474973,0.5,24.99999990474973,0.5
25.5,24.999999906183,1.407254937579872e-07,0.2499999981236601,0.24999999906183,1.407254937579872e-07,1,0.5,2.814509875159743e-09,1,24.999999906183,24.999999906183,0.2499999981236601,0.24999999906183,0.5,24.999999906183,0.5
25.56,24.99999990761628,1.385755760141549e-07,0.2499999981523257,0.2499999990761628,1.385755760141549e-07,1,0.5,2.771511520283099e-09,1,24.99999990761628,24.99999990761628,0.2499999981523257,0.2499999990761628,0.5,24.99999990761628,0.5
25.62,24.99999990904956,1.364256665969954e-07,0.2499999981809911,0.2499999990904956,1.364256665969954e-07,1,0.5,2.728513331939908e-09,1,24.99999990904956,24.99999990904956,0.2499999981809911,0.2499999990904956,0.5,24.99999990904956,0.5
25.68,24.99999991048283,1.342757488531632e-07,0.2499999982096567,0.2499999991048283,1.342757488531632e-07,1,0.5,2.685514977063264e-09,1,24.99999991048283,24.99999991048283,0.2499999982096567,0.2499999991048283,0.5,24.99999991048283,0.5
25.74,24.99999991191611,1.321258352726673e-07,0.2499999982383222,0.2499999991191611,1.321258352726673e-07,1,0.5,2.642516705453346e-09,1,24.99999991191611,24.99999991191611,0.2499999982383222,0.2499999991191611,0.5,24.99999991191611,0.5
25.8,24.99999991334938,1.299759230799502e-07,0.2499999982669877,0.2499999991334939,1.299759230799502e-07,1,0.5,2.599518461599004e-09,1,24.99999991334938,24.99999991334938,0.2499999982669877,0.2499999991334939,0.5,24.99999991334938,0.5
25.86,24.99999991478266,1.278260025605604e-07,0.2499999982956533,0.2499999991478266,1.278260025605604e-07,1,0.5,2.556520051211209e-09,1,24.99999991478266,24.99999991478266,0.2499999982956533,0.2499999991478266,0.5,24.99999991478266,0.5
25.92,24.99999991621594,1.256760931434009e-07,0.2499999983243188,0.2499999991621594,1.256760931434009e-07,1,0.5,2.513521862868018e-09,1,24.99999991621594,24.99999991621594,0.2499999983243188,0.2499999991621594,0.5,24.99999991621594,0.5
25.98,24.99999991764922,1.235261740117899e-07,0.2499999983529843,0.2499999991764922,1.235261740117899e-07,1,0.5,2.470523480235798e-09,1,24.99999991764922,24.99999991764922,0.2499999983529843,0.2499999991764922,0.5,24.99999991764922,0.5
26.04,24.99999991908249,1.213762618190728e-07,0.2499999983816498,0.2499999991908249,1.213762618190728e-07,1,0.5,2.427525236381456e-09,1,24.99999991908249,24.99999991908249,0.2499999983816498,0.2499999991908249,0.5,24.99999991908249,0.5
26.1,24.99999992051577,1.192263440752406e-07,0.2499999984103154,0.2499999992051577,1.192263440752406e-07,1,0.5,2.384526881504812e-09,1,24.99999992051577,24.99999992051577,0.2499999984103154,0.2499999992051577,0.5,24.99999992051577,0.5
26.16,24.99999992194904,1.170764318825235e-07,0.2499999984389809,0.2499999992194905,1.170764318825235e-07,1,0.5,2.34152863765047e-09,1,24.99999992194904,24.99999992194904,0.2499999984389809,0.2499999992194905,0.5,24.99999992194904,0.5
26.22,24.99999992338232,1.149265183020276e-07,0.2499999984676464,0.2499999992338232,1.149265183020276e-07,1,0.5,2.298530366040552e-09,1,24.99999992338232,24.99999992338232,0.2499999984676464,0.2499999992338232,0.5,24.99999992338232,0.5
26.28,24.9999999248156,1.127766033337529e-07,0.249999998496312,0.249999999248156,1.127766033337529e-07,1,0.5,2.255532066675059e-09,1,24.9999999248156,24.9999999248156,0.249999998496312,0.249999999248156,0.5,24.9999999248156,0.5
26.34,24.99999992624887,1.106266911410358e-07,0.2499999985249775,0.2499999992624887,1.106266911410358e-07,1,0.5,2.212533822820717e-09,1,24.99999992624887,24.99999992624887,0.2499999985249775,0.2499999992624887,0.5,24.99999992624887,0.5
26.4,24.99999992768215,1.084767761727612e-07,0.249999998553643,0.2499999992768215,1.084767761727612e-07,1,0.5,2.169535523455224e-09,1,24.99999992768215,24.99999992768215,0.249999998553643,0.2499999992768215,0.5,24.99999992768215,0.5
26.46,24.99999992911543,1.063268625922653e-07,0.2499999985823085,0.2499999992911543,1.063268625922653e-07,1,0.5,2.126537251845306e-09,1,24.99999992911543,24.99999992911543,0.2499999985823085,0.2499999992911543,0.5,24.99999992911543,0.5
26.52,24.9999999305487,1.041769503995482e-07,0.249999998610974,0.249999999305487,1.041769503995482e-07,1,0.5,2.083539007990964e-09,1,24.9999999305487,24.9999999305487,0.249999998610974,0.249999999305487,0.5,24.9999999305487,0.5
26.58,24.99999993198198,1.02027032655716e-07,0.2499999986396396,0.2499999993198198,1.02027032655716e-07,1,0.5,2.04054065311432e-09,1,24.99999993198198,24.99999993198198,0.2499999986396396,0.2499999993198198,0.5,24.99999993198198,0.5
26.64,24.99999993341525,9.98771204629989e-08,0.2499999986683051,0.2499999993341525,9.98771204629989e-08,1,0.5,1.997542409259978e-09,1,24.99999993341525,24.99999993341525,0.2499999986683051,0.2499999993341525,0.5,24.99999993341525,0.5
26.7,24.99999993484853,9.77272013313879e-08,0.2499999986969706,0.2499999993484853,9.77272013313879e-08,1,0.5,1.954544026627758e-09,1,24.99999993484853,24.99999993484853,0.2499999986969706,0.2499999993484853,0.5,24.99999993484853,0.5
26.76,24.99999993628181,9.557728913867081e-08,0.2499999987256361,0.2499999993628181,9.557728913867081e-08,1,0.5,1.911545782773416e-09,1,24.99999993628181,24.99999993628181,0.2499999987256361,0.2499999993628181,0.5,24.99999993628181,0.5
26.82,24.99999993771508,9.342736861928103e-08,0.2499999987543017,0.2499999993771509,9.342736861928103e-08,1,0.5,1.868547372385621e-09,1,24.99999993771508,24.99999993771508,0.2499999987543017,0.2499999993771509,0.5,24.99999993771508,0.5
26.88,24.99999993914836,9.127745920212149e-08,0.2499999987829672,0.2499999993914836,9.127745920212149e-08,1,0.5,1.82554918404243e-09,1,24.99999993914836,24.99999993914836,0.2499999987829672,0.2499999993914836,0.5,24.99999993914836,0.5
26.94,24.99999994058163,8.912754562162561e-08,0.2499999988116327,0.2499999994058164,8.912754562162561e-08,1,0.5,1.782550912432512e-09,1,24.99999994058163,24.99999994058163,0.2499999988116327,0.2499999994058164,0.5,24.99999994058163,0.5
27,24.99999994201491,8.69776278777934e-08,0.2499999988402983,0.2499999994201491,8.69776278777934e-08,1,0.5,1.739552557555868e-09,1,24.99999994201491,24.99999994201491,0.2499999988402983,0.2499999994201491,0.5,24.99999994201491,0.5
27.06,24.99999994344819,8.48277156850763e-08,0.2499999988689638,0.2499999994344819,8.48277156850763e-08,1,0.5,1.696554313701526e-09,1,24.99999994344819,24.99999994344819,0.2499999988689638,0.2499999994344819,0.5,24.99999994344819,0.5
27.12,24.99999994488147,8.267779794124408e-08,0.2499999988976294,0.2499999994488147,8.267779794124408e-08,1,0.5,1.653555958824882e-09,1,24.99999994488147,24.99999994488147,0.2499999988976294,0.2499999994488147,0.5,24.99999994488147,0.5
27.18,24.99999994631474,8.052788713630576e-08,0.2499999989262948,0.2499999994631474,8.052788713630576e-08,1,0.5,1.610557742726115e-09,1,24.99999994631474,24.99999994631474,0.2499999989262948,0.2499999994631474,0.5,24.99999994631474,0.5
27.24,24.99999994774802,7.837796939247355e-08,0.2499999989549604,0.2499999994774802,7.837796939247355e-08,1,0.5,1.567559387849471e-09,1,24.99999994774802,24.99999994774802,0.2499999989549604,0.2499999994774802,0.5,24.99999994774802,0.5
27.3,24.99999994918129,7.622805719975645e-08,0.2499999989836259,0.249999999491813,7.622805719975645e-08,1,0.5,1.524561143995129e-09,1,24.99999994918129,24.99999994918129,0.2499999989836259,0.249999999491813,0.5,24.99999994918129,0.5
27.36,24.99999995061457,7.407814500703935e-08,0.2499999990122914,0.2499999995061457,7.407814500703935e-08,1,0.5,1.481562900140787e-09,1,24.99999995061457,24.99999995061457,0.2499999990122914,0.2499999995061457,0.5,24.99999995061457,0.5
27.42,24.99999995204785,7.192822865098591e-08,0.249999999040957,0.2499999995204785,7.192822865098591e-08,1,0.5,1.438564573019718e-09,1,24.99999995204785,24.99999995204785,0.249999999040957,0.2499999995204785,0.5,24.99999995204785,0.5
27.48,24.99999995348112,6.977831645826882e-08,0.2499999990696224,0.2499999995348112,6.977831645826882e-08,1,0.5,1.395566329165376e-09,1,24.99999995348112,24.99999995348112,0.2499999990696224,0.2499999995348112,0.5,24.99999995348112,0.5
27.54,24.9999999549144,6.76283987144366e-08,0.249999999098288,0.249999999549144,6.76283987144366e-08,1,0.5,1.352567974288732e-09,1,24.9999999549144,24.9999999549144,0.249999999098288,0.249999999549144,0.5,24.9999999549144,0.5
27.6,24.99999995634768,6.54784865217195e-08,0.2499999991269535,0.2499999995634768,6.54784865217195e-08,1,0.5,1.30956973043439e-09,1,24.99999995634768,24.99999995634768,0.2499999991269535,0.2499999995634768,0.5,24.99999995634768,0.5
27.66,24.99999995778095,6.332857294122363e-08,0.249999999155619,0.2499999995778095,6.332857294122363e-08,1,0.5,1.266571458824473e-09,1,24.99999995778095,24.99999995778095,0.249999999155619,0.2499999995778095,0.5,24.99999995778095,0.5
27.72,24.99999995921423,6.117865797294897e-08,0.2499999991842846,0.2499999995921423,6.117865797294897e-08,1,0.5,1.223573159458979e-09,1,24.99999995921423,24.99999995921423,0.2499999991842846,0.2499999995921423,0.5,24.99999995921423,0.5
27.78,24.9999999606475,5.902874578023187e-08,0.2499999992129501,0.249999999606475,5.902874578023187e-08,1,0.5,1.180574915604637e-09,1,24.9999999606475,24.9999999606475,0.2499999992129501,0.249999999606475,0.5,24.9999999606475,0.5
27.84,24.99999996208078,5.687882526084209e-08,0.2499999992416157,0.2499999996208078,5.687882526084209e-08,1,0.5,1.137576505216842e-09,1,24.99999996208078,24.99999996208078,0.2499999992416157,0.2499999996208078,0.5,24.99999996208078,0.5
27.9,24.99999996351406,5.4728913068125e-08,0.2499999992702812,0.2499999996351406,5.4728913068125e-08,1,0.5,1.0945782613625e-09,1,24.99999996351406,24.99999996351406,0.2499999992702812,0.2499999996351406,0.5,24.99999996351406,0.5
27.96,24.99999996494734,5.2578993936514e-08,0.2499999992989467,0.2499999996494734,5.2578993936514e-08,1,0.5,1.05157987873028e-09,1,24.99999996494734,24.99999996494734,0.2499999992989467,0.2499999996494734,0.5,24.99999996494734,0.5
28.02,24.99999996638061,5.042908451935446e-08,0.2499999993276122,0.2499999996638061,5.042908451935446e-08,1,0.5,1.008581690387089e-09,1,24.99999996638061,24.99999996638061,0.2499999993276122,0.2499999996638061,0.5,24.99999996638061,0.5
28.08,24.99999996781388,4.827917232663737e-08,0.2499999993562777,0.2499999996781389,4.827917232663737e-08,1,0.5,9.655834465327473e-10,1,24.99999996781388,24.99999996781388,0.2499999993562777,0.2499999996781389,0.5,24.99999996781388,0.5
28.14,24.99999996924716,4.612925319502637e-08,0.2499999993849433,0.2499999996924716,4.612925319502637e-08,1,0.5,9.225850639005273e-10,1,24.99999996924716,24.99999996924716,0.2499999993849433,0.2499999996924716,0.5,24.99999996924716,0.5
28.2,24.99999997068044,4.397934100230927e-08,0.2499999994136088,0.2499999997068044,4.397934100230927e-08,1,0.5,8.795868200461854e-10,1,24.99999997068044,24.99999997068044,0.2499999994136088,0.2499999997068044,0.5,24.99999997068044,0.5
28.26,24.99999997211372,4.182942325847705e-08,0.2499999994422744,0.2499999997211372,4.182942325847705e-08,1,0.5,8.36588465169541e-10,1,24.99999997211372,24.99999997211372,0.2499999994422744,0.2499999997211372,0.5,24.99999997211372,0.5
28.32,24.99999997354699,3.967951106575995e-08,0.2499999994709398,0.2499999997354699,3.967951106575995e-08,1,0.5,7.935902213151991e-10,1,24.99999997354699,24.99999997354699,0.2499999994709398,0.2499999997354699,0.5,24.99999997354699,0.5
28.38,24.99999997498027,3.75295960974853e-08,0.2499999994996054,0.2499999997498027,3.75295960974853e-08,1,0.5,7.505919219497059e-10,1,24.99999997498027,24.99999997498027,0.2499999994996054,0.2499999997498027,0.5,24.99999997498027,0.5
28.44,24.99999997641354,3.537968251698942e-08,0.2499999995282709,0.2499999997641354,3.537968251698942e-08,1,0.5,7.075936503397884e-10,1,24.99999997641354,24.99999997641354,0.2499999995282709,0.2499999997641354,0.5,24.99999997641354,0.5
28.5,24.99999997784682,3.322977032427232e-08,0.2499999995569364,0.2499999997784682,3.322977032427232e-08,1,0.5,6.645954064854465e-10,1,24.99999997784682,24.99999997784682,0.2499999995569364,0.2499999997784682,0.5,24.99999997784682,0.5
28.56,24.9999999792801,3.10798525804401e-08,0.249999999585602,0.249999999792801,3.10798525804401e-08,1,0.5,6.215970516088021e-10,1,24.9999999792801,24.9999999792801,0.249999999585602,0.249999999792801,0.5,24.9999999792801,0.5
28.62,24.99999998071337,2.892994038772301e-08,0.2499999996142675,0.2499999998071337,2.892994038772301e-08,1,0.5,5.785988077544602e-10,1,24.99999998071337,24.99999998071337,0.2499999996142675,0.2499999998071337,0.5,24.99999998071337,0.5
28.68,24.99999998214665,2.678002403166957e-08,0.249999999642933,0.2499999998214665,2.678002403166957e-08,1,0.5,5.356004806333914e-10,1,24.99999998214665,24.99999998214665,0.249999999642933,0.2499999998214665,0.5,24.99999998214665,0.5
28.74,24.99999998357993,2.463011183895247e-08,0.2499999996715985,0.2499999998357993,2.463011183895247e-08,1,0.5,4.926022367790495e-10,1,24.99999998357993,24.99999998357993,0.2499999996715985,0.2499999998357993,0.5,24.99999998357993,0.5
28.8,24.99999998411844,2.382234132181082e-08,0.2499999996823688,0.2499999998411844,2.382234132181082e-08,1,0.5,4.764468264362165e-10,1,24.99999998411844,24.99999998411844,0.2499999996823688,0.2499999998411844,0.5,24.99999998411844,0.5
28.86,24.99999998418523,2.372215479606865e-08,0.2499999996837046,0.2499999998418523,2.372215479606865e-08,1,0.5,4.74443095921373e-10,1,24.99999998418523,24.99999998418523,0.2499999996837046,0.2499999998418523,0.5,24.99999998418523,0.5
28.92,24.99999998425202,2.362196827032648e-08,0.2499999996850404,0.2499999998425202,2.362196827032648e-08,1,0.5,4.724393654065295e-10,1,24.99999998425202,24.99999998425202,0.2499999996850404,0.2499999998425202,0.5,24.99999998425202,0.5
28.98,24.99999998431882,2.352177619346918e-08,0.2499999996863763,0.2499999998431882,2.352177619346918e-08,1,0.5,4.704355238693836e-10,1,24.99999998431882,24.99999998431882,0.2499999996863763,0.2499999998431882,0.5,24.99999998431882,0.5
29.04,24.99999998438561,2.342158966772701e-08,0.2499999996877121,0.2499999998438561,2.342158966772701e-08,1,0.5,4.684317933545401e-10,1,24.99999998438561,24.99999998438561,0.2499999996877121,0.2499999998438561,0.5,24.99999998438561,0.5
29.1,24.9999999844524,2.332140314198483e-08,0.249999999689048,0.249999999844524,2.332140314198483e-08,1,0.5,4.664280628396966e-10,1,24.9999999844524,24.9999999844524,0.249999999689048,0.249999999844524,0.5,24.9999999844524,0.5
29.16,24.99999998451919,2.322121661624266e-08,0.2499999996903838,0.2499999998451919,2.322121661624266e-08,1,0.5,4.644243323248531e-10,1,24.99999998451919,24.99999998451919,0.2499999996903838,0.2499999998451919,0.5,24.99999998451919,0.5
29.22,24.99999998458598,2.312102315160658e-08,0.2499999996917197,0.2499999998458598,2.312102315160658e-08,1,0.5,4.624204630321316e-10,1,24.99999998458598,24.99999998458598,0.2499999996917197,0.2499999998458598,0.5,24.99999998458598,0.5
29.28,24.99999998465277,2.30208366258644e-08,0.2499999996930555,0.2499999998465277,2.30208366258644e-08,1,0.5,4.604167325172881e-10,1,24.99999998465277,24.99999998465277,0.2499999996930555,0.2499999998465277,0.5,24.99999998465277,0.5
29.34,24.99999998471957,2.292065010012223e-08,0.2499999996943913,0.2499999998471956,2.292065010012223e-08,1,0.5,4.584130020024446e-10,1,24.99999998471957,24.99999998471957,0.2499999996943913,0.2499999998471956,0.5,24.99999998471957,0.5
29.4,24.99999998478636,2.28204607988225e-08,0.2499999996957272,0.2499999998478636,2.28204607988225e-08,1,0.5,4.564092159764499e-10,1,24.99999998478636,24.99999998478636,0.2499999996957272,0.2499999998478636,0.5,24.99999998478636,0.5
29.46,24.99999998485315,2.272027427308032e-08,0.249999999697063,0.2499999998485315,2.272027427308032e-08,1,0.5,4.544054854616064e-10,1,24.99999998485315,24.99999998485315,0.249999999697063,0.2499999998485315,0.5,24.99999998485315,0.5
29.52,24.99999998491994,2.262008774733815e-08,0.2499999996983988,0.2499999998491994,2.262008774733815e-08,1,0.5,4.524017549467629e-10,1,24.99999998491994,24.99999998491994,0.2499999996983988,0.2499999998491994,0.5,24.99999998491994,0.5
29.58,24.99999998498673,2.251990122159597e-08,0.2499999996997347,0.2499999998498673,2.251990122159597e-08,1,0.5,4.503980244319195e-10,1,24.99999998498673,24.99999998498673,0.2499999996997347,0.2499999998498673,0.5,24.99999998498673,0.5
29.64,24.99999998505353,2.241970775695989e-08,0.2499999997010706,0.2499999998505353,2.241970775695989e-08,1,0.5,4.483941551391979e-10,1,24.99999998505353,24.99999998505353,0.2499999997010706,0.2499999998505353,0.5,24.99999998505353,0.5
29.7,24.99999998512032,2.231952123121772e-08,0.2499999997024064,0.2499999998512032,2.231952123121772e-08,1,0.5,4.463904246243544e-10,1,24.99999998512032,24.99999998512032,0.2499999997024064,0.2499999998512032,0.5,24.99999998512032,0.5
29.76,24.99999998518711,2.221933470547555e-08,0.2499999997037422,0.2499999998518711,2.221933470547555e-08,1,0.5,4.443866941095109e-10,1,24.99999998518711,24.99999998518711,0.2499999997037422,0.2499999998518711,0.5,24.99999998518711,0.5
29.82,24.9999999852539,2.211914262861825e-08,0.2499999997050781,0.249999999852539,2.211914262861825e-08,1,0.5,4.42382852572365e-10,1,24.9999999852539,24.9999999852539,0.2499999997050781,0.249999999852539,0.5,24.9999999852539,0.5
29.88,24.9999999853207,2.201895610287607e-08,0.2499999997064139,0.249999999853207,2.201895610287607e-08,1,0.5,4.403791220575215e-10,1,24.9999999853207,24.9999999853207,0.2499999997064139,0.249999999853207,0.5,24.9999999853207,0.5
29.94,24.99999998538749,2.19187695771339e-08,0.2499999997077497,0.2499999998538749,2.19187695771339e-08,1,0.5,4.38375391542678e-10,1,24.99999998538749,24.99999998538749,0.2499999997077497,0.2499999998538749,0.5,24.99999998538749,0.5
30,24.99999998545428,2.181858305139173e-08,0.2499999997090855,0.2499999998545428,2.181858305139173e-08,1,0.5,4.363716610278345e-10,1,24.99999998545428,24.99999998545428,0.2499999997090855,0.2499999998545428,0.5,24.99999998545428,0.5
30.06,24.99999998552107,2.171839236231321e-08,0.2499999997104214,0.2499999998552107,2.171839236231321e-08,1,0.5,4.343678472462642e-10,1,24.99999998552107,24.99999998552107,0.2499999997104214,0.2499999998552107,0.5,24.99999998552107,0.5
