"time","A1","AI_101","A2","AI_102","LT_101_mA","LT_102_mA","captureTransferDone","der(h1)","der(h2)","der(waitTimer)","h1","h1_high","h1_init","h1_low","h2","h2_at_transfer_end","h2_init","levelHigh","h2_low","levelT1Low","levelT2Low","mode","plc_scan","q1","q3","qDrain","q12","qFill","qTransfer","resumeMode","scanTick","shutCmd1","shutPulse","shutPulse1","startCmd1","startCmd2","startPulse","startPulse1","state_is_IDLE","startPulse2","state_is_PAUSED","state_is_SHUTDOWN","stopCmd1","stopCmd2","stopPulse","stopPulse1","stopPulse2","tShut1","tStart1","tStart2","tStop1","tStop2","u1_cmd","u1","u2","u2_cmd","u3","u3_cmd","waitDone","waitTimer","wait_after_drain","wait_after_fill","wait_after_transfer"
737.2000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.2000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.3,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.3000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.3000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.4,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.4000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.4000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.5,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.5000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.5000000000991,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.6,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.6000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.6000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.7,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.7000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.7000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.8,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.8000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.8000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.9,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.9000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
737.9000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.0000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.0000000000992,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.1,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.1000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.1000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.2,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.2000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.2000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.3,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.3000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.3000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.4,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.4000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.4000000000993,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.5,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.5000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.5000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.6,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.6000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.6000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.7,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.7000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.7000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.8,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.8000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.8000000000994,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.9,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.9000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
738.9000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.0000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.0000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.1,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.1000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.1000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.2,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.2000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.2000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.3,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.3000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.3000000000995,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
739.4,1.2,0.0499999998949746,1.4,0.04999999989499162,4.799999998319594,4.799999998319866,1,0,0,0,0.0499999998949746,0.8,50,50,0.04999999989499162,0.69328571436474,50,0,50,1,1,1,0.1,0,0,0.005,0,0.006,0.0045,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,700,20,280,220,650,0,0,0,0,0,0,0,-7.295455906053405e-12,8,10,12
